35.157.12.222,"GET /content/images/2018/08/IMG_4351.jpg HTTP/1.1",301
35.157.12.222,"GET /content/images/2018/08/IMG_4351.jpg HTTP/1.1",200
69.162.124.231,"HEAD / HTTP/1.1",301
69.162.124.231,"HEAD / HTTP/1.1",200
159.65.186.102,"GET /rss/ HTTP/1.1",200
183.97.148.227,"GET /2017/06/12/configuring-kafka-connect-to-log-rest-http-messages-to-a-separate-file/ HTTP/1.1",301
183.97.148.227,"GET /2017/06/12/configuring-kafka-connect-to-log-rest-http-messages-to-a-separate-file/ HTTP/1.1",200
183.97.148.227,"GET /assets/css/screen.css?v=41d65e1a14 HTTP/1.1",200
183.97.148.227,"GET /assets/fonts/casper-icons.woff?v=1 HTTP/1.1",200
183.97.148.227,"GET /assets/js/jquery.fitvids.js?v=41d65e1a14 HTTP/1.1",200
183.97.148.227,"GET /assets/js/index.js?v=41d65e1a14 HTTP/1.1",200
183.97.148.227,"GET /content/images/2017/05/Control_Center.png HTTP/1.1",200
183.97.148.227,"GET /content/images/2017/05/1__screen.png HTTP/1.1",200
183.97.148.227,"GET /content/images/2016/02/IMG_4810-copy.jpg HTTP/1.1",200
183.97.148.227,"GET /content/images/2017/05/1__screen-1.png HTTP/1.1",200
183.97.148.227,"GET /content/images/2017/05/1__screen_and_3__oracle_vbgeneric____ssh_-1.png HTTP/1.1",200
183.97.148.227,"GET /content/images/2017/05/1__screen-2.png HTTP/1.1",200
183.97.148.227,"GET /content/images/2017/05/1__screen_and_3__oracle_vbgeneric____ssh_.png HTTP/1.1",200
183.97.148.227,"GET /favicon.ico HTTP/1.1",200
87.246.65.167,"GET /2016/05/19/oracle-bi-bar-exceptions-unsupportedbarexception-the-bar-file-provided-as-input-is-not-supported-in-this-bi-platfrom-release/ HTTP/1.1",304
46.229.168.142,"GET /robots.txt HTTP/1.1",200
46.229.168.146,"GET /tag/bvt/ HTTP/1.1",200
73.170.96.58,"GET /2018/06/17/analysing-network-data-with-apache-kafka-ksql-and-elasticsearch/ HTTP/1.1",301
73.170.96.58,"GET /2018/06/17/analysing-network-data-with-apache-kafka-ksql-and-elasticsearch/ HTTP/1.1",200
73.170.96.58,"GET /assets/css/screen.css?v=41d65e1a14 HTTP/1.1",200
73.170.96.58,"GET /assets/js/jquery.fitvids.js?v=41d65e1a14 HTTP/1.1",200
73.170.96.58,"GET /assets/js/index.js?v=41d65e1a14 HTTP/1.1",200
73.170.96.58,"GET /content/images/2018/06/ubnt_analyse_02.png HTTP/1.1",200
73.170.96.58,"GET /content/images/2018/06/ubnt_analyse_01.png HTTP/1.1",200
73.170.96.58,"GET /content/images/2018/06/ubnt_analyse_03.png HTTP/1.1",200
73.170.96.58,"GET /assets/fonts/casper-icons.woff?v=1 HTTP/1.1",200
73.170.96.58,"GET /content/images/2018/06/ubnt_analyse_04.png HTTP/1.1",200
73.170.96.58,"GET /content/images/2018/06/ubnt_analyse_05.png HTTP/1.1",200
73.170.96.58,"GET /content/images/2018/06/ubnt_analyse_07.png HTTP/1.1",200
73.170.96.58,"GET /content/images/2018/06/ubnt_analyse_06.png HTTP/1.1",200
73.170.96.58,"GET /content/images/2018/06/IMG_3302.jpg HTTP/1.1",200
73.170.96.58,"GET /content/images/2018/06/slack_notify_01.jpg HTTP/1.1",200
73.170.96.58,"GET /content/images/2016/02/IMG_4810-copy.jpg HTTP/1.1",200
73.170.96.58,"GET /content/images/2018/06/IMG_0257.jpg HTTP/1.1",200
73.170.96.58,"GET /content/images/2018/06/IMG_8940.jpg HTTP/1.1",200
73.170.96.58,"GET /favicon.ico HTTP/1.1",200
211.249.40.6,"GET / HTTP/1.1",301
211.249.40.6,"GET / HTTP/1.1",200
211.249.40.6,"GET /assets/js/jquery.fitvids.js?v=41d65e1a14 HTTP/1.1",301
211.249.40.6,"GET /assets/js/jquery.fitvids.js?v=41d65e1a14 HTTP/1.1",200
211.249.40.6,"GET /assets/js/index.js?v=41d65e1a14 HTTP/1.1",301
211.249.40.6,"GET /assets/js/index.js?v=41d65e1a14 HTTP/1.1",200
73.170.96.58,"GET /2018/06/17/analysing-network-data-with-apache-kafka-ksql-and-elasticsearch/ HTTP/1.1",304
73.170.96.58,"GET /favicon.ico HTTP/1.1",200
66.249.66.198,"GET /2016/05/23/kibana-timelion-series-calculations-difference-from-one-week-ago/ HTTP/1.1",301
66.249.66.217,"GET /2016/05/23/kibana-timelion-series-calculations-difference-from-one-week-ago/ HTTP/1.1",200
213.251.126.217,"GET /2018/12/12/streaming-data-from-oracle-into-kafka-december-2018/ HTTP/1.1",301
213.251.126.217,"GET /2018/12/12/streaming-data-from-oracle-into-kafka-december-2018/ HTTP/1.1",200
213.251.126.217,"GET /assets/css/screen.css?v=41d65e1a14 HTTP/1.1",200
213.251.126.217,"GET /assets/js/jquery.fitvids.js?v=41d65e1a14 HTTP/1.1",200
213.251.126.217,"GET /assets/js/index.js?v=41d65e1a14 HTTP/1.1",200
213.251.126.217,"GET /assets/fonts/casper-icons.woff?v=1 HTTP/1.1",200
213.251.126.217,"GET /content/images/2016/02/IMG_4810-copy.jpg HTTP/1.1",200
213.251.126.217,"GET /content/images/2018/12/fullsizeoutput_7b71.jpeg HTTP/1.1",200
213.251.126.217,"GET /content/images/2018/12/IMG_7464.jpg HTTP/1.1",200
88.55.136.194,"GET /2018/08/22/converting-from-asciidoc-to-ms-word/ HTTP/1.1",200
88.55.136.194,"GET /assets/css/screen.css?v=41d65e1a14 HTTP/1.1",200
88.55.136.194,"GET /assets/js/jquery.fitvids.js?v=41d65e1a14 HTTP/1.1",200
88.55.136.194,"GET /assets/js/index.js?v=41d65e1a14 HTTP/1.1",200
88.55.136.194,"GET /content/images/2016/02/IMG_4810-copy.jpg HTTP/1.1",200
88.55.136.194,"GET /assets/fonts/casper-icons.woff?v=1 HTTP/1.1",200
88.55.136.194,"GET /content/images/2018/08/IMG_4821-1.jpg HTTP/1.1",200
88.55.136.194,"GET /content/images/2018/09/2018-09-03_17-58-49.png HTTP/1.1",200
88.55.136.194,"GET /favicon.ico HTTP/1.1",200
213.251.126.217,"GET /favicon.ico HTTP/1.1",200
88.55.136.194,"GET /content/images/2018/08/IMG_3838-1.jpg HTTP/1.1",200
66.249.66.213,"GET /tag/virtualbox/ HTTP/1.1",200
66.249.66.200,"GET /2016/05/23/kibana-timelion-series-calculations-difference-from-one-week-ago/amp/ HTTP/1.1",301
66.249.66.217,"GET /2016/05/23/kibana-timelion-series-calculations-difference-from-one-week-ago/amp/ HTTP/1.1",200
69.162.124.231,"HEAD / HTTP/1.1",301
69.162.124.231,"HEAD / HTTP/1.1",200
138.197.66.165,"GET /rss/ HTTP/1.1",301
138.197.66.165,"GET /rss/ HTTP/1.1",304
129.178.88.88,"GET /2018/01/03/kafka-adminclient-connection-to-node-1-could-not-be-established-broker-may-not-be-available/ HTTP/1.1",301
129.178.88.88,"GET /2018/01/03/kafka-adminclient-connection-to-node-1-could-not-be-established-broker-may-not-be-available/ HTTP/1.1",200
129.178.88.88,"GET /assets/fonts/casper-icons.woff?v=1 HTTP/1.1",200
129.178.88.88,"GET /content/images/2018/01/cow-and-calf.jpg HTTP/1.1",200
129.178.88.88,"GET /favicon.ico HTTP/1.1",200
8.29.198.27,"GET /rss/ HTTP/1.1",304
39.104.232.99,"GET /test/wp-admin/ HTTP/1.1",301
157.55.39.126,"GET /tag/ukoug/ HTTP/1.1",200
66.249.66.215,"GET /2018/02/01/howto-oracle-goldengate-apache-kafka-schema-registry-swingbench/amp/ HTTP/1.1",304
46.229.168.153,"GET /page/2/ HTTP/1.1",301
46.229.168.149,"GET /page/2/ HTTP/1.1",200
66.249.66.202,"GET /2018/02/01/howto-oracle-goldengate-apache-kafka-schema-registry-swingbench/amp/ HTTP/1.1",301
66.249.66.213,"GET /2018/02/01/howto-oracle-goldengate-apache-kafka-schema-registry-swingbench/amp/ HTTP/1.1",200
66.249.66.200,"GET /2018/02/01/howto-oracle-goldengate-apache-kafka-schema-registry-swingbench/ HTTP/1.1",301
66.249.66.215,"GET /2018/02/01/howto-oracle-goldengate-apache-kafka-schema-registry-swingbench/ HTTP/1.1",200
103.70.78.5,"GET /2018/03/24/streaming-data-from-mysql-into-kafka-with-kafka-connect-and-debezium/ HTTP/1.1",301
103.70.78.5,"GET /2018/03/24/streaming-data-from-mysql-into-kafka-with-kafka-connect-and-debezium/ HTTP/1.1",200
103.70.78.5,"GET /assets/css/screen.css?v=41d65e1a14 HTTP/1.1",200
103.70.78.5,"GET /assets/js/jquery.fitvids.js?v=41d65e1a14 HTTP/1.1",200
103.70.78.5,"GET /assets/fonts/casper-icons.woff?v=1 HTTP/1.1",200
103.70.78.5,"GET /content/images/2018/03/KafkaConnect_pluginpath.png HTTP/1.1",200
103.70.78.5,"GET /assets/js/index.js?v=41d65e1a14 HTTP/1.1",200
103.70.78.5,"GET /content/images/2016/02/IMG_4810-copy.jpg HTTP/1.1",200
103.70.78.5,"GET /content/images/2018/03/IMG_4011-1.JPG HTTP/1.1",200
103.70.78.5,"GET /content/images/2018/03/IMG_0699.jpg HTTP/1.1",200
103.70.78.5,"GET /favicon.ico HTTP/1.1",200
157.55.39.126,"GET /tag/visual-analyzer/ HTTP/1.1",301
97.107.132.213,"GET /rss/ HTTP/1.1",200
66.249.66.217,"GET /favicon.ico HTTP/1.1",200
66.249.66.198,"GET /2018/03/06/why-do-we-need-streaming-etl/amp/ HTTP/1.1",301
66.249.66.213,"GET /2018/03/06/why-do-we-need-streaming-etl/amp/ HTTP/1.1",200
66.249.66.200,"GET /2018/03/06/why-do-we-need-streaming-etl/ HTTP/1.1",301
66.249.66.213,"GET /2018/03/06/why-do-we-need-streaming-etl/ HTTP/1.1",200
66.249.66.213,"GET /2018/03/06/why-do-we-need-streaming-etl/amp/ HTTP/1.1",304
52.114.14.102,"GET /2016/05/12/monitoring-logstash-ingest-rates-with-influxdb-and-grafana/ HTTP/1.1",200
52.114.14.102,"GET /favicon.ico HTTP/1.1",200
52.114.14.102,"GET /content/images/2016/05/lsir13-1.png HTTP/1.1",301
52.114.14.102,"GET /content/images/2016/05/lsir13-1.png HTTP/1.1",200
69.162.124.231,"HEAD / HTTP/1.1",301
69.162.124.231,"HEAD / HTTP/1.1",200
23.83.246.19,"GET /2018/03/24/streaming-data-from-mysql-into-kafka-with-kafka-connect-and-debezium/ HTTP/1.1",301
23.83.246.19,"GET /2018/03/24/streaming-data-from-mysql-into-kafka-with-kafka-connect-and-debezium/ HTTP/1.1",200
23.83.246.19,"GET /content/images/2018/03/KafkaConnect_pluginpath.png HTTP/1.1",200
23.83.246.19,"GET /content/images/2018/03/IMG_0699.jpg HTTP/1.1",200
23.83.246.19,"GET /content/images/2018/03/IMG_4011-1.JPG HTTP/1.1",200
103.28.226.54,"GET /2017/11/21/installing-oracle-goldengate-for-big-data-12-3-1-with-kafka-connect-and-confluent-platform/ HTTP/1.1",200
192.102.224.246,"GET /2018/01/03/kafka-adminclient-connection-to-node-1-could-not-be-established-broker-may-not-be-available/ HTTP/1.1",301
192.102.224.246,"GET /2018/01/03/kafka-adminclient-connection-to-node-1-could-not-be-established-broker-may-not-be-available/ HTTP/1.1",200
192.102.224.246,"GET /assets/css/screen.css?v=41d65e1a14 HTTP/1.1",200
192.102.224.246,"GET /assets/js/jquery.fitvids.js?v=41d65e1a14 HTTP/1.1",200
192.102.224.246,"GET /assets/js/index.js?v=41d65e1a14 HTTP/1.1",200
192.102.224.246,"GET /content/images/2018/01/cow-and-calf.jpg HTTP/1.1",200
192.102.224.246,"GET /assets/fonts/casper-icons.woff?v=1 HTTP/1.1",200
192.102.224.246,"GET /content/images/2016/02/IMG_4810-copy.jpg HTTP/1.1",200
192.102.224.246,"GET /content/images/2017/11/oggkaf01_sm.jpg HTTP/1.1",200
192.102.224.246,"GET /content/images/2018/02/IMG_8617.JPG HTTP/1.1",200
192.102.224.246,"GET /favicon.ico HTTP/1.1",200
66.102.9.10,"GET / HTTP/1.1",301
66.102.9.31,"GET / HTTP/1.1",200
66.102.9.31,"GET /favicon.ico HTTP/1.1",200
192.193.160.14,"GET /2018/03/24/streaming-data-from-mysql-into-kafka-with-kafka-connect-and-debezium/ HTTP/1.1",301
192.193.160.14,"GET /2018/03/24/streaming-data-from-mysql-into-kafka-with-kafka-connect-and-debezium/ HTTP/1.1",200
192.193.160.14,"GET /assets/css/screen.css?v=41d65e1a14 HTTP/1.1",200
192.193.160.14,"GET /assets/js/jquery.fitvids.js?v=41d65e1a14 HTTP/1.1",200
192.193.160.14,"GET /content/images/2018/03/KafkaConnect_pluginpath.png HTTP/1.1",200
192.193.160.14,"GET /assets/fonts/casper-icons.woff?v=1 HTTP/1.1",200
192.193.160.14,"GET /assets/js/index.js?v=41d65e1a14 HTTP/1.1",200
192.193.160.14,"GET /content/images/2016/02/IMG_4810-copy.jpg HTTP/1.1",200
192.193.160.14,"GET /content/images/2018/03/IMG_0699.jpg HTTP/1.1",200
192.193.160.14,"GET /content/images/2018/03/IMG_4011-1.JPG HTTP/1.1",200
192.193.160.14,"GET /favicon.ico HTTP/1.1",200
66.249.66.198,"GET /2016/03/24/my-latest-irc-client-kibana/ HTTP/1.1",301
66.249.66.215,"GET /2016/03/24/my-latest-irc-client-kibana/ HTTP/1.1",200
185.134.101.4,"GET /2016/07/05/reset-hue-password/ HTTP/1.1",200
185.134.101.4,"GET /assets/css/screen.css?v=41d65e1a14 HTTP/1.1",200
185.134.101.4,"GET /assets/js/jquery.fitvids.js?v=41d65e1a14 HTTP/1.1",200
185.134.101.4,"GET /assets/js/index.js?v=41d65e1a14 HTTP/1.1",200
185.134.101.4,"GET /content/images/2016/07/proxmox01_-_Proxmox_Virtual_Environment-1.png HTTP/1.1",200
185.134.101.4,"GET /assets/fonts/casper-icons.woff?v=1 HTTP/1.1",200
185.134.101.4,"GET /content/images/2016/02/IMG_4810-copy.jpg HTTP/1.1",200
46.229.168.136,"GET /tag/du/ HTTP/1.1",200
80.155.161.62,"GET /favicon.ico HTTP/1.1",200
182.171.85.59,"GET /2018/09/17/accessing-kafka-docker-container-jmx-from-host/ HTTP/1.1",301
182.171.85.59,"GET /2018/09/17/accessing-kafka-docker-container-jmx-from-host/ HTTP/1.1",200
182.171.85.59,"GET /assets/css/screen.css?v=41d65e1a14 HTTP/1.1",200
182.171.85.59,"GET /assets/js/jquery.fitvids.js?v=41d65e1a14 HTTP/1.1",200
182.171.85.59,"GET /assets/fonts/casper-icons.woff?v=1 HTTP/1.1",200
182.171.85.59,"GET /assets/js/index.js?v=41d65e1a14 HTTP/1.1",200
182.171.85.59,"GET /content/images/2018/09/2018-09-17_17-38-42.png HTTP/1.1",200
182.171.85.59,"GET /content/images/2018/09/2018-09-04_10-25-48-1.png HTTP/1.1",200
182.171.85.59,"GET /content/images/2016/02/IMG_4810-copy.jpg HTTP/1.1",200
182.171.85.59,"GET /content/images/2018/09/IMG_5520.jpg HTTP/1.1",200
182.171.85.59,"GET /favicon.ico HTTP/1.1",200
37.187.150.139,"GET /&lt;/a&gt; HTTP/1.1",301
37.187.150.139,"GET ///&quot; HTTP/1.1",301
37.187.150.139,"GET /&lt;/a&gt; HTTP/1.1",404
37.187.150.139,"GET ///&quot; HTTP/1.1",404
69.162.124.231,"HEAD / HTTP/1.1",301
69.162.124.231,"HEAD / HTTP/1.1",200
211.249.40.10,"GET /2016/04/12/decoupling-the-data-pipeline-with-kafka-a-very-simple-real-life-example/ HTTP/1.1",301
211.249.40.10,"GET /2016/04/12/decoupling-the-data-pipeline-with-kafka-a-very-simple-real-life-example/ HTTP/1.1",200
211.249.40.10,"GET /assets/js/jquery.fitvids.js?v=41d65e1a14 HTTP/1.1",301
211.249.40.10,"GET /assets/js/jquery.fitvids.js?v=41d65e1a14 HTTP/1.1",200
211.249.40.10,"GET /assets/js/index.js?v=41d65e1a14 HTTP/1.1",301
211.249.40.10,"GET /assets/js/index.js?v=41d65e1a14 HTTP/1.1",200
159.65.179.157,"GET /rss/ HTTP/1.1",301
159.65.179.157,"GET /rss/ HTTP/1.1",304
54.211.243.191,"GET /2016/06/08/reviving-a-bricked-edgerouter-lite-erl-from-a-mac/ HTTP/1.1",200
106.38.108.211,"GET /2018/08/02/kafka-listeners-explained/ HTTP/1.1",200
106.38.108.211,"GET /assets/css/screen.css?v=41d65e1a14 HTTP/1.1",200
106.38.108.211,"GET /assets/fonts/casper-icons.woff?v=1 HTTP/1.1",200
106.38.108.211,"GET /assets/js/jquery.fitvids.js?v=41d65e1a14 HTTP/1.1",200
106.38.108.211,"GET /assets/js/index.js?v=41d65e1a14 HTTP/1.1",200
106.38.108.211,"GET /content/images/2018/08/IMG_3838-1.jpg HTTP/1.1",200
106.38.108.211,"GET /content/images/2016/02/IMG_4810-copy.jpg HTTP/1.1",200
106.38.108.211,"GET /content/images/2018/06/IMG_0257.jpg HTTP/1.1",200
106.38.108.211,"GET /content/images/2018/08/aws01-1.png HTTP/1.1",200
106.38.108.211,"GET /content/images/2018/08/aws02.png HTTP/1.1",200
77.75.78.165,"GET /robots.txt HTTP/1.1",200
106.38.108.211,"GET /content/images/2018/08/IMG_4351.jpg HTTP/1.1",200
106.38.108.211,"GET /content/images/2018/08/docker01.png HTTP/1.1",200
77.75.78.165,"GET /tag/schedule/ HTTP/1.1",200
77.75.78.165,"GET / HTTP/1.1",200
157.55.39.72,"GET /tag/vmdk/ HTTP/1.1",200
157.55.39.72,"GET /tag/patch/ HTTP/1.1",301
18.215.153.138,"GET /2017/01/20/hbase-crash-after-resuming-suspended-vm/ HTTP/1.1",301
18.215.153.138,"GET /2017/01/20/hbase-crash-after-resuming-suspended-vm/ HTTP/1.1",200
62.210.215.100,"GET /rss/ HTTP/1.1",301
62.210.215.100,"GET /rss/ HTTP/1.1",200
192.102.224.246,"GET /content/images/2018/01/cow-and-calf.jpg HTTP/1.1",301
192.102.224.246,"GET /content/images/2018/01/cow-and-calf.jpg HTTP/1.1",200
192.102.224.246,"GET /favicon.ico HTTP/1.1",200
159.65.179.157,"GET /rss/ HTTP/1.1",304
8.29.198.27,"GET /rss/ HTTP/1.1",304
157.55.39.72,"GET /2016/05/27/dynamic-naming-of-obiee-12c-service-instance-exports/ HTTP/1.1",301
157.55.39.72,"GET /tag/presenting/ HTTP/1.1",301
194.126.8.246,"GET /2018/08/02/kafka-listeners-explained/ HTTP/1.1",200
194.126.8.246,"GET /content/images/2018/08/aws01-1.png HTTP/1.1",200
194.126.8.246,"GET /content/images/2018/06/IMG_0257.jpg HTTP/1.1",200
194.126.8.246,"GET /content/images/2018/08/IMG_3838-1.jpg HTTP/1.1",200
194.126.8.246,"GET /content/images/2018/08/aws02.png HTTP/1.1",200
194.126.8.246,"GET /content/images/2018/08/IMG_4351.jpg HTTP/1.1",200
194.126.8.246,"GET /content/images/2018/08/docker01.png HTTP/1.1",200
194.126.8.246,"GET /favicon.ico HTTP/1.1",200
167.99.208.214,"GET /rss/ HTTP/1.1",304
150.244.20.59,"GET /2018/08/02/kafka-listeners-explained/ HTTP/1.1",200
150.244.20.59,"GET /assets/js/jquery.fitvids.js?v=41d65e1a14 HTTP/1.1",200
150.244.20.59,"GET /assets/css/screen.css?v=41d65e1a14 HTTP/1.1",200
150.244.20.59,"GET /assets/js/index.js?v=41d65e1a14 HTTP/1.1",200
150.244.20.59,"GET /assets/fonts/casper-icons.woff?v=1 HTTP/1.1",200
150.244.20.59,"GET /content/images/2018/08/aws01-1.png HTTP/1.1",200
150.244.20.59,"GET /content/images/2016/02/IMG_4810-copy.jpg HTTP/1.1",200
150.244.20.59,"GET /content/images/2018/08/docker01.png HTTP/1.1",200
150.244.20.59,"GET /content/images/2018/08/aws02.png HTTP/1.1",200
150.244.20.59,"GET /content/images/2018/08/IMG_3838-1.jpg HTTP/1.1",200
150.244.20.59,"GET /content/images/2018/06/IMG_0257.jpg HTTP/1.1",200
150.244.20.59,"GET /content/images/2018/08/IMG_4351.jpg HTTP/1.1",200
150.244.20.59,"GET /favicon.ico HTTP/1.1",200
69.162.124.231,"HEAD / HTTP/1.1",301
69.162.124.231,"HEAD / HTTP/1.1",200
106.51.67.92,"GET /2016/05/24/lifting-the-lid-on-obiee-12c-web-services-part-1/ HTTP/1.1",304
157.55.39.34,"GET /robots.txt HTTP/1.1",301
157.55.39.34,"GET /robots.txt HTTP/1.1",200
150.244.20.59,"GET /content/images/2018/08/IMG_4351.jpg HTTP/1.1",301
150.244.20.59,"GET /content/images/2018/08/IMG_4351.jpg HTTP/1.1",200
150.244.20.59,"GET /favicon.ico HTTP/1.1",200
66.249.66.202,"GET / HTTP/1.1",301
66.249.66.215,"GET / HTTP/1.1",200
66.249.66.198,"GET /2016/11/29/oracle-goldengate-kafka-connect-failed-to-serialize-avro-data/ HTTP/1.1",301
66.249.66.215,"GET /2016/11/29/oracle-goldengate-kafka-connect-failed-to-serialize-avro-data/ HTTP/1.1",200
52.15.221.36,"GET / HTTP/1.1",200
46.229.168.132,"GET /tag/oaktable-world/ HTTP/1.1",200
159.65.179.183,"GET /rss/ HTTP/1.1",301
159.65.179.183,"GET /rss/ HTTP/1.1",304
118.140.233.2,"GET /robots.txt HTTP/1.1",200
118.140.233.2,"GET /2018/08/02/kafka-listeners-explained/ HTTP/1.1",200
118.140.233.2,"GET /assets/css/screen.css?v=41d65e1a14 HTTP/1.1",200
118.140.233.2,"GET /assets/js/index.js?v=41d65e1a14 HTTP/1.1",200
118.140.233.2,"GET /assets/js/jquery.fitvids.js?v=41d65e1a14 HTTP/1.1",200
118.140.233.2,"GET /content/images/2018/08/aws01-1.png HTTP/1.1",200
118.140.233.2,"GET /content/images/2018/08/docker01.png HTTP/1.1",200
118.140.233.2,"GET /assets/fonts/casper-icons.woff?v=1 HTTP/1.1",200
118.140.233.2,"GET /content/images/2018/08/aws02.png HTTP/1.1",200
118.140.233.2,"GET /content/images/2018/08/IMG_4351.jpg HTTP/1.1",200
118.140.233.2,"GET /content/images/2016/02/IMG_4810-copy.jpg HTTP/1.1",200
118.140.233.2,"GET /content/images/2018/08/IMG_3838-1.jpg HTTP/1.1",200
118.140.233.2,"GET /content/images/2018/06/IMG_0257.jpg HTTP/1.1",200
69.162.124.231,"HEAD / HTTP/1.1",301
118.140.233.2,"GET /favicon.ico HTTP/1.1",200
69.162.124.231,"HEAD / HTTP/1.1",200
192.176.1.95,"GET /2018/08/02/kafka-listeners-explained/ HTTP/1.1",301
192.176.1.95,"GET /2018/08/02/kafka-listeners-explained/ HTTP/1.1",200
192.176.1.95,"GET /assets/css/screen.css?v=41d65e1a14 HTTP/1.1",200
192.176.1.95,"GET /assets/js/jquery.fitvids.js?v=41d65e1a14 HTTP/1.1",200
192.176.1.95,"GET /assets/js/index.js?v=41d65e1a14 HTTP/1.1",200
192.176.1.95,"GET /assets/fonts/casper-icons.woff?v=1 HTTP/1.1",200
192.176.1.95,"GET /content/images/2018/08/docker01.png HTTP/1.1",200
192.176.1.95,"GET /content/images/2018/08/aws01-1.png HTTP/1.1",200
192.176.1.95,"GET /content/images/2018/08/IMG_4351.jpg HTTP/1.1",200
192.176.1.95,"GET /content/images/2018/08/aws02.png HTTP/1.1",200
192.176.1.95,"GET /content/images/2016/02/IMG_4810-copy.jpg HTTP/1.1",200
192.176.1.95,"GET /content/images/2018/06/IMG_0257.jpg HTTP/1.1",200
192.176.1.95,"GET /content/images/2018/08/IMG_3838-1.jpg HTTP/1.1",200
192.176.1.95,"GET /favicon.ico HTTP/1.1",200
51.15.164.31,"HEAD /2018/12/12/streaming-data-from-oracle-into-kafka-december-2018/ HTTP/1.1",200
18.184.229.207,"GET /favicon.ico HTTP/1.1",200
51.15.164.30,"HEAD /2018/12/12/streaming-data-from-oracle-into-kafka-december-2018/ HTTP/1.1",200
182.171.85.59,"GET /2018/09/17/accessing-kafka-docker-container-jmx-from-host/ HTTP/1.1",304
89.68.248.181,"GET /rss/ HTTP/1.1",200
220.128.140.10,"GET /2016/07/18/configuring-ups-apcupsd/ HTTP/1.1",200
220.128.140.10,"GET /assets/css/screen.css?v=41d65e1a14 HTTP/1.1",200
220.128.140.10,"GET /assets/js/jquery.fitvids.js?v=41d65e1a14 HTTP/1.1",200
220.128.140.10,"GET /assets/js/index.js?v=41d65e1a14 HTTP/1.1",200
220.128.140.10,"GET /assets/fonts/casper-icons.woff?v=1 HTTP/1.1",200
220.128.140.10,"GET /content/images/2016/07/photo-1466046690866-98181611563d.jpeg HTTP/1.1",200
220.128.140.10,"GET /content/images/2016/07/1__rmoff_proxmox01___var_log__ssh_-3.png HTTP/1.1",200
220.128.140.10,"GET /content/images/2016/02/IMG_4810-copy.jpg HTTP/1.1",200
34.201.101.2,"GET /2018/12/12/streaming-data-from-oracle-into-kafka-december-2018/ HTTP/1.1",301
34.201.101.2,"GET /2018/12/12/streaming-data-from-oracle-into-kafka-december-2018/ HTTP/1.1",200
34.201.101.2,"GET /2018/12/12/streaming-data-from-oracle-into-kafka-december-2018/ HTTP/1.1",301
34.201.101.2,"GET /2018/12/12/streaming-data-from-oracle-into-kafka-december-2018/ HTTP/1.1",200
34.201.101.2,"GET /2018/12/12/streaming-data-from-oracle-into-kafka-december-2018/ HTTP/1.1",301
34.201.101.2,"GET /2018/12/12/streaming-data-from-oracle-into-kafka-december-2018/ HTTP/1.1",200
66.249.66.198,"GET /2016/11/29/oracle-goldengate-kafka-connect-failed-to-serialize-avro-data/amp/ HTTP/1.1",301
66.249.66.215,"GET /2016/11/29/oracle-goldengate-kafka-connect-failed-to-serialize-avro-data/amp/ HTTP/1.1",200
69.162.124.231,"HEAD / HTTP/1.1",301
69.162.124.231,"HEAD / HTTP/1.1",200
176.94.167.122,"GET /2016/03/29/experiments-with-kibana-timelion-2/ HTTP/1.1",301
176.94.167.122,"GET /2016/03/29/experiments-with-kibana-timelion-2/ HTTP/1.1",200
176.94.167.122,"GET /content/images/2016/03/2016-03-29_23-13-49.png HTTP/1.1",200
176.94.167.122,"GET /content/images/2016/03/2016-03-30_00-07-36-1.png HTTP/1.1",200
176.94.167.122,"GET /content/images/2016/03/2016-03-29_23-12-28-1.png HTTP/1.1",200
176.94.167.122,"GET /content/images/2016/03/2016-03-29_23-31-40.png HTTP/1.1",200
176.94.167.122,"GET /content/images/2016/03/2016-03-29_23-16-18.png HTTP/1.1",200
176.94.167.122,"GET /content/images/2016/03/2016-03-29_23-43-44.png HTTP/1.1",200
176.94.167.122,"GET /content/images/2016/03/2016-03-29_23-45-18.png HTTP/1.1",200
176.94.167.122,"GET /content/images/2016/03/2016-03-30_00-03-25.png HTTP/1.1",200
176.94.167.122,"GET /content/images/2016/03/2016-03-29_23-39-53.png HTTP/1.1",200
176.94.167.122,"GET /content/images/2016/03/2016-03-30_00-07-36.png HTTP/1.1",200
176.94.167.122,"GET /content/images/2016/03/2016-03-30_00-08-28-1.png HTTP/1.1",200
176.94.167.122,"GET /content/images/2016/03/2016-03-30_00-00-13.png HTTP/1.1",200
176.94.167.122,"GET /content/images/2016/03/2016-03-30_00-23-18-1.png HTTP/1.1",200
176.94.167.122,"GET /content/images/2016/03/2016-03-30_00-22-33.png HTTP/1.1",200
176.94.167.122,"GET /content/images/2016/03/2016-03-30_00-26-39-1.png HTTP/1.1",200
176.94.167.122,"GET /content/images/2016/03/2016-03-29_23-37-23.png HTTP/1.1",200
176.94.167.122,"GET /content/images/2016/04/IMG_6631-2.jpg HTTP/1.1",200
176.94.167.122,"GET /content/images/2016/03/timelion01.gif HTTP/1.1",200
176.94.167.122,"GET /content/images/2016/03/2016-03-28_22-53-18.png HTTP/1.1",200
220.181.108.168,"GET /2018/08/02/kafka-listeners-explained/ HTTP/1.1",304
